고유 ID,주문 Id,주문 날짜,배송 날짜,배송 형태,고객번호,고객 이름,세그먼트,국가,지역,시도,시군구,제품 코드,범주,하위 범주,매출,수량,수익,할인율
5286,IN-2022-48184,2022-06-11,2022-06-11,당일 배송,BS-18445,조우철,홈 오피스,대한민국,부울경,부산광역시,수영구,OFF-EN-10003632,사무용품,봉투,36689.4,1,5477.4,0.00 
5287,IN-2022-48184,2022-06-11,2022-06-11,당일 배송,BS-18445,조우철,홈 오피스,대한민국,부울경,부산광역시,수영구,FUR-CH-10003616,가구,의자,1408946.4,3,605788.2,0.00 
5288,ID-2022-30915,2022-06-11,2022-06-17,일반 배송,JN-21520,차호성,소비자,대한민국,호남,전라남도,진도군,TEC-CO-10000269,사무기기,복사기,488339.28,4,-36.72,0.07 
5289,ID-2022-30915,2022-06-11,2022-06-17,일반 배송,JN-21520,차호성,소비자,대한민국,호남,전라남도,진도군,OFF-EN-10000315,사무용품,봉투,8627.976,1,-4560.624,0.47 
5290,ID-2022-30915,2022-06-11,2022-06-17,일반 배송,JN-21520,차호성,소비자,대한민국,호남,전라남도,진도군,FUR-BO-10002390,가구,책장,688399.02,2,14770.62,0.07 
5291,ID-2022-30915,2022-06-11,2022-06-17,일반 배송,JN-21520,차호성,소비자,대한민국,호남,전라남도,진도군,TEC-MA-10002680,사무기기,전산기기,525890.988,2,38004.588,0.17 
5292,IN-2022-10916,2022-06-11,2022-06-16,일반 배송,GG-19660,한중수,홈 오피스,대한민국,수도권,경기도,성남시,TEC-PH-10004618,사무기기,전화기,595598.4,4,220320,0.00 
5293,IN-2022-19176,2022-06-12,2022-06-18,일반 배송,GG-17980,손호준,기업 고객,대한민국,수도권,경기도,수원시,OFF-PA-10000030,사무용품,종이,54590.4,4,23378.4,0.00 
5294,IN-2022-19176,2022-06-12,2022-06-18,일반 배송,GG-17980,손호준,기업 고객,대한민국,수도권,경기도,수원시,TEC-PH-10003856,사무기기,전화기,2633803.2,4,368668.8,0.00 
5295,IN-2022-39112,2022-06-12,2022-06-16,일반 배송,GW-14950,송보민,소비자,대한민국,강원,강원도,영월군,TEC-CO-10003570,사무기기,복사기,975246.48,3,195038.28,0.10 
5296,IN-2022-82505,2022-06-12,2022-06-15,빠른 배송,SE-18625,백상기,기업 고객,대한민국,수도권,서울특별시,서대문구,TEC-PH-10004940,사무기기,전화기,556920,4,61200,0.00 
5297,IN-2022-82505,2022-06-12,2022-06-15,빠른 배송,SE-18625,백상기,기업 고객,대한민국,수도권,서울특별시,서대문구,OFF-BI-10003633,사무용품,바인더,99633.6,2,13892.4,0.00 
5298,IN-2022-82505,2022-06-12,2022-06-15,빠른 배송,SE-18625,백상기,기업 고객,대한민국,수도권,서울특별시,서대문구,OFF-EN-10002522,사무용품,봉투,156060,4,74908.8,0.00 
5299,IN-2022-82505,2022-06-12,2022-06-15,빠른 배송,SE-18625,백상기,기업 고객,대한민국,수도권,서울특별시,서대문구,OFF-LA-10003444,사무용품,라벨,66830.4,6,22582.8,0.00 
5300,IN-2022-71746,2022-06-12,2022-06-12,당일 배송,CN-15325,이우준,기업 고객,대한민국,충청,충청남도,계룡시,TEC-MA-10003170,사무기기,전산기기,218549.79,5,81614.79,0.17 
5301,IN-2022-71746,2022-06-12,2022-06-12,당일 배송,CN-15325,이우준,기업 고객,대한민국,충청,충청남도,계룡시,TEC-MA-10002389,사무기기,전산기기,92270.934,1,5550.534,0.17 
5302,ID-2022-70122,2022-06-12,2022-06-16,일반 배송,GG-10180,임현선,홈 오피스,대한민국,수도권,경기도,시흥시,FUR-TA-10001386,가구,탁자,2322012.15,5,-482018.85,0.47 
5303,ID-2022-70122,2022-06-12,2022-06-16,일반 배송,GG-10180,임현선,홈 오피스,대한민국,수도권,경기도,시흥시,OFF-BI-10003031,사무용품,바인더,25601.184,3,5221.584,0.17 
5304,ID-2022-70122,2022-06-12,2022-06-16,일반 배송,GG-10180,임현선,홈 오피스,대한민국,수도권,경기도,시흥시,FUR-BO-10001461,가구,책장,559882.692,3,258870.492,0.07 
5305,ID-2022-70122,2022-06-12,2022-06-16,일반 배송,GG-10180,임현선,홈 오피스,대한민국,수도권,경기도,시흥시,OFF-SU-10000885,사무용품,일반 사무용품,37074.348,2,-31530.852,0.47 
5306,ID-2022-70122,2022-06-12,2022-06-16,일반 배송,GG-10180,임현선,홈 오피스,대한민국,수도권,경기도,시흥시,FUR-CH-10002061,가구,의자,3188928.204,9,-131294.196,0.27 
5307,ID-2022-70122,2022-06-12,2022-06-16,일반 배송,GG-10180,임현선,홈 오피스,대한민국,수도권,경기도,시흥시,OFF-ST-10002834,사무용품,수납용품,109109.808,1,5253.408,0.17 
5308,IN-2022-16467,2022-06-12,2022-06-17,일반 배송,SE-10495,주신호,기업 고객,대한민국,수도권,서울특별시,강북구,OFF-PA-10003139,사무용품,종이,76285.8,5,22735.8,0.10 
5309,IN-2022-61008,2022-06-13,2022-06-15,빠른 배송,GG-16360,남한빛,소비자,대한민국,수도권,경기도,안성시,FUR-CH-10000608,가구,의자,101369.844,2,13853.844,0.27 
5310,IN-2022-61008,2022-06-13,2022-06-15,빠른 배송,GG-16360,남한빛,소비자,대한민국,수도권,경기도,안성시,OFF-SU-10003515,사무용품,일반 사무용품,126013.86,5,-85738.14,0.47 
5311,IN-2022-61008,2022-06-13,2022-06-15,빠른 배송,GG-16360,남한빛,소비자,대한민국,수도권,경기도,안성시,OFF-FA-10001563,사무용품,파스너,5627.646,1,-3735.954,0.47 
5312,IN-2022-76464,2022-06-13,2022-06-15,빠른 배송,BS-13090,노진헌,소비자,대한민국,부울경,부산광역시,수영구,OFF-AR-10000027,사무용품,필기구,62390.034,3,10247.634,0.27 
5313,IN-2022-76464,2022-06-13,2022-06-15,빠른 배송,BS-13090,노진헌,소비자,대한민국,부울경,부산광역시,수영구,FUR-CH-10003009,가구,의자,248621.94,2,-6826.86,0.27 
5314,IN-2022-69331,2022-06-13,2022-06-15,빠른 배송,SE-11425,노현재,소비자,대한민국,수도권,서울특별시,성북구,FUR-FU-10002525,가구,가구류,86842.8,2,40759.2,0.00 
5315,IN-2022-35031,2022-06-13,2022-06-19,일반 배송,SE-10765,류요환,홈 오피스,대한민국,수도권,서울특별시,송파구,FUR-FU-10000647,가구,가구류,63305.892,2,3452.292,0.27 
5316,IN-2022-84024,2022-06-13,2022-06-15,빠른 배송,GG-14830,문경민,기업 고객,대한민국,수도권,경기도,의정부시,TEC-MA-10003176,사무기기,전산기기,318331.8,1,146421,0.00 
5317,ID-2022-19792,2022-06-13,2022-06-17,일반 배송,JN-12520,소경애,소비자,대한민국,호남,전라남도,해남군,FUR-TA-10002797,가구,탁자,253698.174,1,-33513.426,0.47 
5318,ID-2022-19792,2022-06-13,2022-06-17,일반 배송,JN-12520,소경애,소비자,대한민국,호남,전라남도,해남군,OFF-LA-10002139,사무용품,라벨,46318.608,7,-25438.392,0.47 
5319,ID-2022-19792,2022-06-13,2022-06-17,일반 배송,JN-12520,소경애,소비자,대한민국,호남,전라남도,해남군,TEC-CO-10002283,사무기기,복사기,988403.256,4,308104.056,0.07 
5320,ID-2022-58740,2022-06-13,2022-06-20,일반 배송,SE-18160,임승은,소비자,대한민국,수도권,서울특별시,송파구,TEC-AC-10003217,사무기기,악세사리,42671.7,1,-21343.5,0.50 
5321,IN-2022-50809,2022-06-13,2022-06-18,일반 배송,GJ-12775,장민준,소비자,대한민국,호남,광주광역시,동구,TEC-PH-10000169,사무기기,전화기,5866570.8,9,2874349.8,0.00 
5322,IN-2022-19337,2022-06-13,2022-06-17,일반 배송,GG-11200,지태영,소비자,대한민국,수도권,경기도,평택시,OFF-PA-10003303,사무용품,종이,56610,2,26010,0.00 
5323,IN-2022-19337,2022-06-13,2022-06-17,일반 배송,GG-11200,지태영,소비자,대한민국,수도권,경기도,평택시,OFF-ST-10003121,사무용품,수납용품,49878,2,6976.8,0.00 
5324,IN-2022-19337,2022-06-13,2022-06-17,일반 배송,GG-11200,지태영,소비자,대한민국,수도권,경기도,평택시,OFF-PA-10000215,사무용품,종이,13739.4,1,948.6,0.00 
5325,IN-2022-69051,2022-06-13,2022-06-17,일반 배송,BS-15970,차경철,소비자,대한민국,부울경,부산광역시,금정구,FUR-BO-10001461,가구,책장,602024.4,3,301012.2,0.00 
5326,IN-2022-69051,2022-06-13,2022-06-17,일반 배송,BS-15970,차경철,소비자,대한민국,부울경,부산광역시,금정구,FUR-BO-10001753,가구,책장,246942,2,108630,0.00 
5327,IN-2022-69051,2022-06-13,2022-06-17,일반 배송,BS-15970,차경철,소비자,대한민국,부울경,부산광역시,금정구,TEC-CO-10001204,사무기기,복사기,491313.6,2,78580.8,0.00 
5328,ID-2022-22445,2022-06-14,2022-06-16,빠른 배송,JB-10600,고수철,기업 고객,대한민국,호남,전라북도,정읍시,OFF-PA-10002811,사무용품,종이,45296.874,3,-30805.326,0.47 
5329,ID-2022-57949,2022-06-14,2022-06-14,당일 배송,SE-10705,곽찬경,소비자,대한민국,수도권,서울특별시,강남구,TEC-CO-10001419,사무기기,복사기,1508900.076,6,-64919.124,0.07 
5330,ID-2022-57949,2022-06-14,2022-06-14,당일 배송,SE-10705,곽찬경,소비자,대한민국,수도권,서울특별시,강남구,OFF-ST-10001752,사무용품,수납용품,90975.636,2,-28.764,0.17 
5331,IN-2022-30138,2022-06-14,2022-06-18,일반 배송,US-21400,김지일,소비자,대한민국,부울경,울산광역시,울주군,OFF-AP-10004841,사무용품,가전,147968.748,3,-16077.852,0.17 
5332,IN-2022-30138,2022-06-14,2022-06-18,일반 배송,US-21400,김지일,소비자,대한민국,부울경,울산광역시,울주군,OFF-BI-10003018,사무용품,바인더,10463.976,1,3884.976,0.17 
5333,IN-2022-49297,2022-06-14,2022-06-18,일반 배송,GG-21310,남주석,소비자,대한민국,수도권,경기도,여주시,FUR-CH-10000432,가구,의자,372524.4,2,22338,0.00 
5334,ID-2022-72061,2022-06-14,2022-06-19,일반 배송,CN-11110,노희도,기업 고객,대한민국,충청,충청남도,공주시,OFF-PA-10003938,사무용품,종이,24424.308,1,-11530.692,0.47 
5335,ID-2022-72061,2022-06-14,2022-06-19,일반 배송,CN-11110,노희도,기업 고객,대한민국,충청,충청남도,공주시,OFF-LA-10002493,사무용품,라벨,5789.826,1,-3849.174,0.47 
5336,ID-2022-72061,2022-06-14,2022-06-19,일반 배송,CN-11110,노희도,기업 고객,대한민국,충청,충청남도,공주시,FUR-CH-10001797,가구,의자,95472.612,2,14382.612,0.27 
5337,ID-2022-72061,2022-06-14,2022-06-19,일반 배송,CN-11110,노희도,기업 고객,대한민국,충청,충청남도,공주시,OFF-AP-10003963,사무용품,가전,1024250.544,4,-98769.456,0.17 
5338,ID-2022-34387,2022-06-14,2022-06-18,일반 배송,GG-15460,백경호,기업 고객,대한민국,수도권,경기도,성남시,OFF-ST-10000103,사무용품,수납용품,2020664.88,12,-73109.52,0.17 
5339,ID-2022-34387,2022-06-14,2022-06-18,일반 배송,GG-15460,백경호,기업 고객,대한민국,수도권,경기도,성남시,FUR-FU-10003918,가구,가구류,78897.816,2,17269.416,0.27 
5340,ID-2022-34387,2022-06-14,2022-06-18,일반 배송,GG-15460,백경호,기업 고객,대한민국,수도권,경기도,성남시,TEC-CO-10001166,사무기기,복사기,235119.996,2,10087.596,0.07 
5341,IN-2022-42521,2022-06-14,2022-06-16,빠른 배송,GB-20155,양한빛,홈 오피스,대한민국,대경권,경상북도,영덕군,OFF-AP-10003511,사무용품,가전,992067.3,7,-496194.3,0.50 
5342,IN-2022-42521,2022-06-14,2022-06-16,빠른 배송,GB-20155,양한빛,홈 오피스,대한민국,대경권,경상북도,영덕군,FUR-CH-10003692,가구,의자,260390.7,3,-203107.5,0.50 
5343,ID-2022-86971,2022-06-14,2022-06-20,일반 배송,CN-19495,최지호,소비자,대한민국,충청,충청남도,금산군,OFF-EN-10004254,사무용품,봉투,53758.08,2,-35838.72,0.40 
5344,ID-2022-86971,2022-06-14,2022-06-20,일반 배송,CN-19495,최지호,소비자,대한민국,충청,충청남도,금산군,FUR-FU-10002930,가구,가구류,184407.84,6,-12411.36,0.40 
5345,ID-2022-86971,2022-06-14,2022-06-20,일반 배송,CN-19495,최지호,소비자,대한민국,충청,충청남도,금산군,OFF-EN-10000898,사무용품,봉투,407151.36,14,-176757.84,0.40 
5346,ID-2022-30544,2022-06-14,2022-06-16,빠른 배송,GG-12700,한우빈,홈 오피스,대한민국,수도권,경기도,수원시,FUR-TA-10004957,가구,탁자,469372.176,2,-120106.224,0.57 
5347,ID-2022-30544,2022-06-14,2022-06-16,빠른 배송,GG-12700,한우빈,홈 오피스,대한민국,수도권,경기도,수원시,TEC-MA-10004298,사무기기,전산기기,85337.28,2,-16499.52,0.17 
5348,IN-2022-59748,2022-06-15,2022-06-20,일반 배송,BS-21325,권은아,소비자,대한민국,부울경,부산광역시,서구,OFF-EN-10001491,사무용품,봉투,284212.8,6,56732.4,0.00 
5349,IN-2022-59748,2022-06-15,2022-06-20,일반 배송,BS-21325,권은아,소비자,대한민국,부울경,부산광역시,서구,OFF-PA-10003805,사무용품,종이,219340.8,7,54835.2,0.00 
5350,IN-2022-16026,2022-06-15,2022-06-19,일반 배송,GG-21070,심수진,소비자,대한민국,수도권,경기도,군포시,OFF-BI-10000305,사무용품,바인더,4054.5,1,-2616.3,0.50 
5351,IN-2022-16026,2022-06-15,2022-06-19,일반 배송,GG-21070,심수진,소비자,대한민국,수도권,경기도,군포시,TEC-AC-10004591,사무기기,악세사리,105447.6,2,-75949.2,0.50 
5352,IN-2022-16026,2022-06-15,2022-06-19,일반 배송,GG-21070,심수진,소비자,대한민국,수도권,경기도,군포시,OFF-PA-10003499,사무용품,종이,35496,4,-2203.2,0.50 
5353,IN-2022-16026,2022-06-15,2022-06-19,일반 배송,GG-21070,심수진,소비자,대한민국,수도권,경기도,군포시,OFF-BI-10002792,사무용품,바인더,9455.4,2,-4743,0.50 
5354,IN-2022-16026,2022-06-15,2022-06-19,일반 배송,GG-21070,심수진,소비자,대한민국,수도권,경기도,군포시,TEC-AC-10000354,사무기기,악세사리,226684.8,8,-226684.8,0.50 
5355,IN-2022-22760,2022-06-15,2022-06-19,일반 배송,SE-21700,조준희,홈 오피스,대한민국,수도권,서울특별시,서초구,FUR-BO-10001212,가구,책장,1348450.2,3,148257,0.00 
5356,IN-2022-22760,2022-06-15,2022-06-19,일반 배송,SE-21700,조준희,홈 오피스,대한민국,수도권,서울특별시,서초구,FUR-CH-10002890,가구,의자,139352.4,2,12484.8,0.00 
5357,IN-2022-22760,2022-06-15,2022-06-19,일반 배송,SE-21700,조준희,홈 오피스,대한민국,수도권,서울특별시,서초구,TEC-AC-10002795,사무기기,악세사리,60526.8,2,14504.4,0.00 
5358,IN-2022-22760,2022-06-15,2022-06-19,일반 배송,SE-21700,조준희,홈 오피스,대한민국,수도권,서울특별시,서초구,OFF-SU-10001308,사무용품,일반 사무용품,238680,6,40575.6,0.00 
5359,IN-2022-22760,2022-06-15,2022-06-19,일반 배송,SE-21700,조준희,홈 오피스,대한민국,수도권,서울특별시,서초구,TEC-MA-10002827,사무기기,전산기기,775159.2,3,30936.6,0.00 
5360,IN-2022-22760,2022-06-15,2022-06-19,일반 배송,SE-21700,조준희,홈 오피스,대한민국,수도권,서울특별시,서초구,TEC-MA-10000429,사무기기,전산기기,878832,5,281214,0.00 
5361,IN-2022-22760,2022-06-15,2022-06-19,일반 배송,SE-21700,조준희,홈 오피스,대한민국,수도권,서울특별시,서초구,OFF-EN-10002258,사무용품,봉투,249145.2,6,97124.4,0.00 
5362,ID-2022-26449,2022-06-15,2022-06-15,당일 배송,GG-12805,유희라,기업 고객,대한민국,수도권,경기도,포천시,FUR-FU-10000069,가구,가구류,31303.8,1,-5446.8,0.25 
5363,IN-2022-12715,2022-06-15,2022-06-17,빠른 배송,GG-12175,이한울,기업 고객,대한민국,수도권,경기도,광명시,FUR-CH-10002344,가구,의자,546393.6,4,223992,0.00 
5364,IN-2022-12715,2022-06-15,2022-06-17,빠른 배송,GG-12175,이한울,기업 고객,대한민국,수도권,경기도,광명시,TEC-AC-10003895,사무기기,악세사리,410958,10,180540,0.00 
5365,IN-2022-12715,2022-06-15,2022-06-17,빠른 배송,GG-12175,이한울,기업 고객,대한민국,수도권,경기도,광명시,TEC-MA-10001727,사무기기,전산기기,374085,3,29926.8,0.00 
5366,IN-2022-62128,2022-06-16,2022-06-22,일반 배송,IC-10915,반현재,소비자,대한민국,수도권,인천광역시,중구,OFF-LA-10002575,사무용품,라벨,58599,5,2295,0.00 
5367,IN-2022-62128,2022-06-16,2022-06-22,일반 배송,IC-10915,반현재,소비자,대한민국,수도권,인천광역시,중구,OFF-ST-10003411,사무용품,수납용품,335865.6,7,50337,0.00 
5368,IN-2022-62128,2022-06-16,2022-06-22,일반 배송,IC-10915,반현재,소비자,대한민국,수도권,인천광역시,중구,OFF-AR-10004990,사무용품,필기구,192474,10,90270,0.00 
5369,IN-2022-62128,2022-06-16,2022-06-22,일반 배송,IC-10915,반현재,소비자,대한민국,수도권,인천광역시,중구,TEC-AC-10001616,사무기기,악세사리,289935,5,28917,0.00 
5370,ID-2022-50928,2022-06-17,2022-06-18,특급 배송,GG-12805,유희라,기업 고객,대한민국,수도권,경기도,포천시,FUR-FU-10002890,가구,가구류,159225.264,2,-30555.936,0.27 
5371,ID-2022-50928,2022-06-17,2022-06-18,특급 배송,GG-12805,유희라,기업 고객,대한민국,수도권,경기도,포천시,TEC-CO-10002674,사무기기,복사기,632905.92,4,-6878.88,0.07 
5372,ID-2022-50928,2022-06-17,2022-06-18,특급 배송,GG-12805,유희라,기업 고객,대한민국,수도권,경기도,포천시,TEC-CO-10003506,사무기기,복사기,1138092.336,4,318134.736,0.07 
5373,IN-2022-86677,2022-06-18,2022-06-23,일반 배송,CB-18535,한미정,기업 고객,대한민국,충청,충청북도,음성군,OFF-BI-10004597,사무용품,바인더,205387.2,4,43084.8,0.00 
5374,IN-2022-45692,2022-06-18,2022-06-21,빠른 배송,GN-14035,노혜미,기업 고객,대한민국,부울경,경상남도,양산시,OFF-LA-10000732,사무용품,라벨,12227.76,2,2802.96,0.10 
5375,IN-2022-45692,2022-06-18,2022-06-21,빠른 배송,GN-14035,노혜미,기업 고객,대한민국,부울경,경상남도,양산시,TEC-PH-10001585,사무기기,전화기,1151309.7,9,114979.5,0.10 
5376,IN-2022-45692,2022-06-18,2022-06-21,빠른 배송,GN-14035,노혜미,기업 고객,대한민국,부울경,경상남도,양산시,OFF-LA-10002107,사무용품,라벨,9969.48,1,4430.88,0.10 
5377,IN-2022-45692,2022-06-18,2022-06-21,빠른 배송,GN-14035,노혜미,기업 고객,대한민국,부울경,경상남도,양산시,FUR-CH-10004196,가구,의자,301948.56,2,50294.16,0.10 
5378,IN-2022-45692,2022-06-18,2022-06-21,빠른 배송,GN-14035,노혜미,기업 고객,대한민국,부울경,경상남도,양산시,FUR-BO-10001155,가구,책장,389553.3,3,-17396.1,0.10 
5379,ID-2022-35584,2022-06-18,2022-06-22,일반 배송,GG-16495,민주상,기업 고객,대한민국,수도권,경기도,과천시,OFF-EN-10001157,사무용품,봉투,31657.536,4,-23300.064,0.47 
5380,ID-2022-35584,2022-06-18,2022-06-22,일반 배송,GG-16495,민주상,기업 고객,대한민국,수도권,경기도,과천시,OFF-ST-10003964,사무용품,수납용품,703727.784,4,-42422.616,0.17 
5381,ID-2022-35584,2022-06-18,2022-06-22,일반 배송,GG-16495,민주상,기업 고객,대한민국,수도권,경기도,과천시,OFF-EN-10000224,사무용품,봉투,8984.772,2,-4601.628,0.47 
